Frame,Tempo_Inferenza_ms,Confidenza_Media
220,62.23,0.9072
221,44.95,0.9218
222,46.17,0.9142
223,46.04,0.9093
224,39.08,0.9185
225,41.87,0.9305
226,45.05,0.9190
227,41.80,0.9225
228,54.72,0.9237
229,46.18,0.9280
230,52.55,0.9071
231,51.92,0.9188
232,47.85,0.9230
233,53.82,0.9376
234,65.65,0.9290
235,49.91,0.9362
236,49.66,0.9327
237,44.14,0.9330
238,40.62,0.9330
239,48.46,0.9322
240,40.89,0.9327
241,42.13,0.9231
242,35.80,0.8410
243,34.38,0.8111
244,38.92,0.7899
245,35.01,0.6845
246,49.14,0.6423
247,52.13,0.6629
248,57.86,0.6627
249,51.88,0.6811
250,32.24,0.6849
251,41.40,0.6862
252,38.82,0.6854
253,41.56,0.8572
254,52.66,0.8508
255,54.09,0.8388
256,48.85,0.8450
257,43.74,0.7927
258,37.74,0.8673
259,48.98,0.8698
260,35.35,0.7066
261,51.50,0.8679
262,43.02,0.8687
263,47.24,0.8564
264,32.46,0.8683
265,42.61,0.6404
266,40.43,0.8790
267,36.73,0.8344
268,39.99,0.6771
269,49.30,0.6297
270,55.39,0.6933
271,46.51,0.6895
272,47.18,0.7003
273,37.80,0.7039
274,40.61,0.7111
275,36.53,0.7191
276,38.19,0.7050
277,49.83,0.7289
278,62.73,0.7061
279,58.25,0.7119
280,39.75,0.7306
281,37.30,0.7162
282,41.21,0.7135
283,37.82,0.7202
284,35.67,0.7280
285,51.84,0.7024
286,53.34,0.7073
287,52.74,0.6937
288,45.04,0.6952
289,38.28,0.6839
290,38.47,0.7298
291,48.45,0.7437
292,51.03,0.7439
293,46.80,0.7295
294,54.78,0.7268
295,39.57,0.7392
296,42.56,0.7504
297,48.86,0.7252
298,59.26,0.7351
299,54.48,0.7863
300,46.50,0.7281
301,56.50,0.7855
302,55.69,0.7322
303,31.80,0.7784
304,41.60,0.7755
305,29.95,0.7490
306,32.60,0.7270
307,45.21,0.7239
308,31.16,0.7091
309,35.56,0.7086
310,43.61,0.7240
311,44.41,0.7823
312,45.98,0.6995
313,46.67,0.6934
314,41.46,0.7346
315,38.96,0.7378
316,43.16,0.7295
317,57.27,0.7333
318,45.35,0.7150
319,51.55,0.7159
320,44.97,0.7124
321,37.37,0.7581
322,37.16,0.7627
323,43.22,0.7538
324,37.59,0.6989
325,47.76,0.7047
326,51.40,0.7000
327,54.12,0.6768
328,41.68,0.7044
329,34.40,0.7439
330,39.08,0.6790
331,33.63,0.6890
332,36.92,0.6595
333,35.11,0.6931
334,46.61,0.7402
335,47.43,0.7357
336,45.47,0.7404
337,48.37,0.7087
338,56.02,0.7425
339,52.30,0.7609
340,32.29,0.7639
341,38.49,0.7648
342,45.69,0.7707
343,43.09,0.7156
344,62.73,0.7188
345,48.74,0.7166
346,45.30,0.6775
347,44.09,0.6702
348,45.41,0.7436
349,46.31,0.7391
350,49.88,0.7039
351,38.89,0.7043
352,36.50,0.6591
353,37.10,0.6940
354,36.30,0.6905
355,50.42,0.6795
356,47.79,0.6682
357,52.77,0.6743
358,35.80,0.6692
359,41.13,0.7219
360,39.10,0.6852
361,39.78,0.7182
362,51.03,0.7076
363,46.53,0.7148
364,46.50,0.6759
365,47.56,0.7513
366,39.72,0.7454
367,46.24,0.7247
368,38.97,0.7184
369,40.77,0.7131
370,69.14,0.7198
371,42.71,0.7172
372,51.54,0.7231
373,60.98,0.7106
374,46.20,0.7100
375,45.84,0.7355
376,34.61,0.7287
377,35.61,0.6953
378,49.96,0.7122
379,46.68,0.7078
380,59.31,0.7591
381,64.62,0.7095
382,56.91,0.7055
383,57.99,0.7363
384,49.06,0.8103
385,49.45,0.7360
386,45.95,0.7405
387,50.70,0.8263
388,49.92,0.8067
389,44.15,0.7362
390,33.72,0.8060
391,35.39,0.8143
392,37.86,0.8062
393,38.63,0.8047
394,47.21,0.0000
395,47.60,0.7177
396,46.61,0.6417
397,49.91,0.6009
398,38.50,0.5896
399,37.41,0.6099
400,35.54,0.5539
401,42.88,0.5637
402,36.76,0.5727
403,39.22,0.5233
404,35.67,0.5374
405,41.13,0.5588
406,40.20,0.5729
407,48.60,0.5460
408,45.76,0.5744
409,37.02,0.0000
410,40.53,0.0000
411,39.07,0.0000
412,36.51,0.5748
413,42.87,0.0000
414,38.29,0.0000
415,37.99,0.0000
416,36.63,0.0000
417,36.83,0.0000
418,33.02,0.0000
419,41.81,0.0000
420,39.28,0.0000
421,36.68,0.0000
422,38.78,0.0000
423,40.86,0.0000
424,39.57,0.0000
425,40.36,0.0000
426,40.83,0.0000
427,37.11,0.5204
428,41.55,0.5354
429,44.54,0.5451
430,43.44,0.5730
431,45.43,0.0000
432,37.30,0.0000
433,39.79,0.0000
434,44.98,0.0000
435,37.99,0.0000
436,34.52,0.0000
437,36.62,0.0000
438,36.33,0.0000
439,39.79,0.0000
440,39.98,0.0000
441,36.58,0.0000
442,39.86,0.0000
443,46.32,0.0000
444,43.72,0.0000
445,39.49,0.0000
446,38.50,0.0000
447,43.91,0.0000
448,40.58,0.0000
449,57.79,0.0000
450,41.34,0.0000
451,31.90,0.0000
452,40.19,0.0000
453,41.61,0.0000
454,39.42,0.0000
455,37.23,0.0000
456,38.46,0.0000
457,44.29,0.0000
458,39.03,0.0000
459,43.67,0.0000
460,41.17,0.0000
461,34.91,0.0000
462,34.14,0.0000
463,39.45,0.0000
464,42.88,0.0000
465,42.66,0.0000
466,39.19,0.0000
467,38.61,0.0000
468,54.62,0.0000
469,44.21,0.0000
470,56.51,0.0000
471,69.13,0.0000
472,47.61,0.0000
473,41.52,0.0000
474,37.03,0.0000
475,38.92,0.0000
476,41.31,0.0000
477,40.75,0.0000
478,43.71,0.0000
479,38.45,0.0000
480,50.47,0.0000
481,48.57,0.0000
482,53.23,0.0000
483,54.37,0.0000
484,51.87,0.0000
485,49.65,0.0000
486,43.07,0.0000
487,42.30,0.0000
488,44.22,0.0000
489,49.10,0.0000
490,45.68,0.0000
491,60.20,0.0000
492,45.49,0.0000
493,54.92,0.0000
494,46.20,0.0000
495,44.16,0.0000
496,36.52,0.0000
497,41.29,0.0000
498,40.63,0.0000
499,43.80,0.0000
500,35.29,0.0000
501,38.48,0.0000
502,41.11,0.0000
503,39.16,0.0000
504,38.26,0.0000
505,37.32,0.0000
506,38.77,0.0000
507,42.89,0.0000
508,41.33,0.0000
509,39.55,0.0000
510,37.22,0.0000
511,42.30,0.0000
512,44.82,0.0000
513,36.13,0.0000
514,37.56,0.0000
515,39.39,0.0000
516,35.03,0.0000
517,38.51,0.0000
518,36.24,0.0000
519,31.76,0.0000
520,33.54,0.0000
521,34.29,0.0000
522,39.77,0.0000
523,46.13,0.0000
524,36.78,0.0000
525,46.60,0.0000
526,54.75,0.0000
527,58.30,0.0000
528,51.58,0.0000
529,68.89,0.0000
530,53.72,0.0000
531,50.31,0.0000
532,47.79,0.0000
533,46.90,0.0000
534,46.09,0.0000
535,57.14,0.0000
536,48.40,0.0000
537,52.08,0.0000
538,43.50,0.0000
539,43.07,0.0000
540,59.66,0.0000
541,36.25,0.0000
542,39.29,0.0000
543,38.64,0.0000
544,127.32,0.0000
545,35.58,0.0000
546,39.73,0.0000
547,44.98,0.0000
548,40.27,0.0000
549,41.71,0.0000
550,39.22,0.0000
551,36.37,0.0000
552,36.43,0.0000
553,55.44,0.0000
554,38.74,0.0000
555,49.46,0.5860
556,46.37,0.0000
557,45.58,0.0000
558,40.77,0.0000
559,50.44,0.0000
560,40.52,0.0000
561,62.06,0.0000
562,53.08,0.0000
563,47.38,0.0000
564,63.30,0.0000
565,47.28,0.0000
566,48.64,0.0000
567,97.87,0.0000
568,75.08,0.0000
569,65.21,0.0000
570,65.65,0.0000
571,54.95,0.0000
572,59.05,0.0000
573,50.85,0.5308
574,75.60,0.5169
575,73.84,0.5323
576,54.20,0.0000
577,50.10,0.0000
578,55.90,0.0000
579,52.81,0.0000
580,49.38,0.0000
581,52.25,0.0000
582,55.38,0.0000
583,55.94,0.0000
584,51.59,0.0000
585,50.58,0.0000
586,47.70,0.0000
587,55.22,0.0000
588,48.29,0.0000
589,59.09,0.0000
590,52.22,0.0000
591,46.48,0.0000
592,49.73,0.0000
593,48.18,0.0000
594,56.64,0.0000
595,49.04,0.0000
596,47.84,0.0000
597,45.71,0.0000
598,44.04,0.0000
599,46.81,0.0000
600,50.66,0.0000
601,89.62,0.0000
602,45.47,0.0000
603,40.89,0.0000
604,44.06,0.0000
605,58.60,0.0000
606,41.19,0.0000
607,42.75,0.0000
608,52.84,0.0000
609,48.20,0.0000
610,59.20,0.0000
611,41.49,0.0000
612,67.13,0.0000
613,52.51,0.0000
614,36.81,0.5375
615,54.34,0.0000
616,77.81,0.0000
617,75.18,0.0000
618,50.48,0.0000
619,42.96,0.0000
620,46.44,0.0000
621,49.01,0.0000
622,48.20,0.0000
623,58.50,0.0000
624,43.13,0.0000
625,43.76,0.0000
626,46.68,0.0000
627,50.86,0.0000
628,55.23,0.5065
629,52.14,0.0000
630,56.39,0.0000
631,49.20,0.0000
632,46.80,0.0000
633,50.89,0.5064
634,48.11,0.7218
635,43.22,0.7181
636,42.18,0.6206
637,53.80,0.6617
638,52.35,0.6530
639,42.42,0.6525
640,39.79,0.6447
641,39.94,0.6235
642,41.02,0.6222
643,43.73,0.5932
644,46.69,0.5725
645,41.12,0.5730
646,41.20,0.6649
647,43.46,0.5919
648,37.23,0.5972
649,39.43,0.6179
650,43.75,0.5752
651,39.72,0.5757
652,53.60,0.5681
653,49.67,0.5855
654,48.76,0.6091
655,37.59,0.5993
656,43.84,0.6119
657,40.64,0.5916
658,38.84,0.6032
659,38.94,0.5898
660,41.05,0.6121
661,41.91,0.6438
662,39.04,0.6164
663,38.90,0.6742
664,39.22,0.6872
665,38.44,0.6796
666,41.95,0.6786
667,39.69,0.6796
668,43.14,0.6818
669,38.27,0.6170
670,40.04,0.6046
671,35.44,0.6158
672,39.21,0.6150
673,35.56,0.5908
674,54.68,0.6724
675,41.59,0.6737
676,45.15,0.6808
677,41.81,0.6999
678,56.86,0.7082
679,90.32,0.7377
680,37.73,0.7268
681,41.72,0.7052
682,60.35,0.6914
683,48.53,0.6935
684,42.15,0.7062
685,40.25,0.7034
686,41.80,0.7228
687,48.13,0.7323
688,43.11,0.7265
689,44.14,0.6716
690,47.91,0.6923
691,46.67,0.6959
692,41.26,0.6873
693,45.47,0.6780
694,44.61,0.6942
695,47.17,0.6898
696,36.81,0.6381
697,44.87,0.7274
698,43.06,0.7167
699,39.35,0.6834
700,42.05,0.6511
701,149.96,0.6651
702,36.25,0.7061
703,46.43,0.7021
704,37.62,0.7092
705,40.49,0.7247
706,44.46,0.7012
707,52.56,0.6852
708,46.32,0.6908
709,49.77,0.6907
710,53.60,0.6897
711,56.32,0.6901
712,44.25,0.6935
713,38.40,0.6940
714,41.13,0.7010
715,39.74,0.6969
716,39.02,0.7034
717,53.55,0.6628
718,37.55,0.6588
719,39.26,0.6613
720,71.18,0.6531
721,51.20,0.6400
722,65.71,0.6330
723,55.04,0.6326
724,60.32,0.7165
725,36.73,0.7713
726,37.64,0.7370
727,42.03,0.6824
728,41.16,0.6692
729,41.35,0.6342
730,44.77,0.6578
731,40.30,0.6759
732,43.72,0.5244
733,47.08,0.0000
734,50.59,0.0000
735,50.92,0.0000
736,53.30,0.0000
737,44.47,0.5263
738,41.60,0.5333
739,45.54,0.5256
740,41.27,0.5860
741,52.26,0.6792
742,40.56,0.6569
743,39.94,0.6183
744,42.90,0.6218
745,40.03,0.6612
746,42.04,0.5626
747,46.82,0.5712
748,55.31,0.5703
749,51.76,0.5578
750,47.03,0.6576
751,45.08,0.6431
752,45.85,0.5890
753,42.89,0.5868
754,43.97,0.6428
755,95.95,0.6491
756,79.68,0.6699
757,91.97,0.6794
758,110.80,0.6192
759,65.97,0.6275
760,72.84,0.6061
761,88.45,0.6241
762,72.64,0.5902
763,67.40,0.5570
764,64.68,0.5512
765,75.35,0.6448
766,77.46,0.6724
767,66.82,0.6642
768,65.18,0.7226
769,66.39,0.7181
770,110.30,0.7261
771,93.91,0.6778
772,94.35,0.6434
773,314.16,0.6298
774,146.01,0.6739
775,124.51,0.5661
776,128.78,0.6770
777,77.49,0.6378
778,96.67,0.5841
779,73.52,0.6227
780,73.72,0.0000
781,59.57,0.0000
782,62.92,0.0000
783,62.43,0.5702
784,63.58,0.5973
785,85.37,0.0000
786,71.82,0.5236
787,103.41,0.5379
788,170.86,0.0000
789,52.50,0.0000
790,53.52,0.5009
791,51.69,0.0000
792,44.47,0.5431
793,40.71,0.0000
794,36.86,0.5117
795,39.85,0.5036
796,41.40,0.0000
797,40.44,0.5187
798,39.69,0.5227
799,40.45,0.0000
800,48.34,0.5424
801,44.88,0.5555
802,41.31,0.5383
803,41.30,0.5431
804,46.78,0.5054
805,36.94,0.5485
806,39.09,0.5502
807,42.44,0.5751
808,35.61,0.6117
809,39.29,0.6062
810,47.73,0.5882
811,48.71,0.6039
812,50.53,0.5862
813,50.54,0.5744
814,47.19,0.6548
815,48.47,0.5358
816,41.59,0.5131
817,48.32,0.5249
818,50.03,0.5403
819,48.49,0.6187
820,48.00,0.5905
821,48.71,0.5831
822,48.65,0.5316
823,43.58,0.5356
824,48.94,0.5432
825,49.05,0.0000
826,48.89,0.0000
827,45.22,0.0000
828,46.05,0.0000
829,46.31,0.0000
830,46.30,0.0000
831,42.44,0.5376
832,40.97,0.5690
833,42.31,0.5954
834,41.64,0.6076
835,50.89,0.6144
836,53.29,0.5749
837,53.73,0.5754
838,51.52,0.5099
839,44.65,0.5285
840,41.36,0.5454
841,37.23,0.5426
842,39.31,0.5489
843,40.18,0.5465
844,37.86,0.6247
845,39.86,0.6636
846,36.00,0.6910
847,41.97,0.6069
848,38.18,0.5854
849,46.72,0.5149
850,41.91,0.5607
851,42.98,0.5376
852,47.13,0.0000
853,48.34,0.0000
854,40.28,0.0000
855,46.18,0.5085
856,40.29,0.5423
857,40.18,0.5562
858,39.41,0.5230
859,39.93,0.5249
860,43.31,0.5112
861,39.27,0.5254
862,35.53,0.0000
863,36.40,0.5022
864,49.26,0.0000
865,43.18,0.6709
866,39.06,0.5448
867,35.68,0.0000
868,38.91,0.0000
869,34.55,0.0000
870,35.43,0.0000
871,38.62,0.0000
872,35.58,0.6744
873,44.53,0.7786
874,41.55,0.6994
875,42.46,0.7958
876,39.33,0.7239
877,39.23,0.6668
878,40.12,0.6421
879,42.95,0.7947
880,39.59,0.6854
881,37.63,0.5868
882,44.71,0.5762
883,41.18,0.6010
884,42.03,0.7302
885,46.56,0.7942
886,49.22,0.6394
887,39.57,0.6835
888,43.39,0.7297
889,39.12,0.6035
890,38.75,0.6737
891,36.76,0.7197
892,36.00,0.8158
893,33.85,0.8314
894,33.99,0.8307
895,35.43,0.8269
896,39.47,0.7538
897,37.26,0.0000
898,42.03,0.5092
899,38.36,0.0000
900,39.74,0.0000
901,42.82,0.0000
902,44.01,0.6310
903,38.65,0.6474
904,40.41,0.6946
905,41.12,0.6157
906,37.39,0.5931
907,34.31,0.5810
908,34.52,0.5864
909,33.77,0.5594
910,33.85,0.5796
911,34.08,0.5186
912,35.56,0.6021
913,34.35,0.5804
914,37.30,0.5613
915,37.84,0.0000
916,35.27,0.0000
917,36.29,0.5672
918,34.12,0.0000
919,37.33,0.7380
920,35.52,0.6829
921,42.66,0.6895
922,36.90,0.7507
923,35.06,0.7311
924,36.38,0.6541
925,34.73,0.7168
926,37.28,0.6579
927,35.60,0.6656
928,36.48,0.7133
929,42.26,0.6880
930,44.02,0.7473
931,40.32,0.7386
932,52.44,0.6930
933,42.53,0.7779
934,49.15,0.8052
935,48.32,0.7844
936,42.14,0.7916
937,48.13,0.8085
938,57.68,0.8017
939,58.67,0.7811
940,61.20,0.7876
941,61.93,0.7704
942,62.88,0.7360
943,68.00,0.7272
944,65.39,0.6863
945,81.42,0.8499
946,76.82,0.7120
947,70.09,0.7205
948,70.93,0.7246
949,60.75,0.7268
950,61.91,0.7728
951,71.42,0.7966
952,68.89,0.7414
953,62.21,0.6898
954,66.70,0.6879
955,60.43,0.6827
956,60.36,0.7705
957,60.78,0.6992
958,64.92,0.8094
959,62.00,0.7166
960,60.44,0.7229
961,60.16,0.7164
962,60.50,0.6301
963,64.39,0.6748
964,63.19,0.5099
965,82.18,0.5847
966,64.35,0.6529
967,63.67,0.6316
968,61.07,0.6479
969,62.28,0.6827
970,68.72,0.6804
971,79.68,0.6854
972,71.74,0.6145
973,72.39,0.6740
974,75.12,0.5559
975,71.13,0.6541
976,81.44,0.5904
977,79.17,0.9665
978,73.71,0.0000
979,71.02,0.0000
980,67.33,0.5941
981,69.43,0.0000
982,71.50,0.5974
983,70.28,0.0000
984,71.46,0.0000
985,76.32,0.0000
986,70.92,0.0000
987,69.65,0.0000
988,72.60,0.0000
989,71.12,0.0000
990,69.91,0.5723
991,75.27,0.5677
992,70.62,0.5862
993,69.41,0.6002
994,73.42,0.6821
995,76.01,0.6763
996,72.34,0.0000
997,73.93,0.0000
998,78.00,0.6361
999,73.19,0.5124
1000,79.37,0.5165
1001,76.80,0.9252
1002,72.31,0.0000
1003,73.58,0.5569
1004,76.19,0.5055
1005,77.16,0.0000
1006,74.88,0.0000
1007,70.85,0.0000
1008,72.06,0.0000
1009,77.74,0.0000
1010,75.62,0.0000
1011,77.90,0.0000
1012,74.31,0.6104
1013,73.59,0.0000
1014,74.90,0.5559
1015,74.35,0.0000
1016,75.02,0.0000
1017,70.06,0.0000
1018,82.09,0.0000
1019,74.21,0.0000
1020,77.98,0.0000
1021,75.26,0.0000
1022,71.27,0.0000
1023,70.56,0.0000
1024,76.60,0.0000
1025,72.06,0.0000
