Frame,Tempo_Inferenza_ms,Confidenza_Media
303,13.99,0.9374
304,13.26,0.9571
305,13.32,0.9389
306,14.01,0.7167
307,13.05,0.6832
308,12.30,0.7487
309,29.10,0.6111
310,12.63,0.9440
311,13.20,0.6184
312,12.29,0.7636
313,13.65,0.6658
314,12.22,0.6853
315,13.85,0.9514
316,13.66,0.9437
317,12.76,0.9460
318,13.77,0.9489
319,12.21,0.9497
320,13.27,0.9513
321,15.43,0.9519
322,12.77,0.9506
323,13.37,0.9473
324,13.20,0.9497
325,12.91,0.9532
326,12.58,0.9546
327,13.67,0.9479
328,12.30,0.9530
329,13.31,0.9546
330,13.62,0.9555
331,13.27,0.9541
332,12.92,0.9540
333,13.80,0.9544
334,13.55,0.9544
335,13.13,0.9546
336,12.21,0.9532
337,12.19,0.9541
338,12.39,0.9542
339,21.56,0.9542
340,12.59,0.9561
341,12.32,0.9559
342,16.46,0.9558
343,16.49,0.9559
344,15.44,0.9567
345,15.70,0.9569
346,14.78,0.9572
347,15.02,0.9579
348,15.47,0.9578
349,13.90,0.9575
350,12.46,0.9582
351,16.41,0.9579
352,13.55,0.9575
353,16.31,0.9573
354,15.08,0.9574
355,12.31,0.9573
356,12.17,0.9574
357,14.68,0.9575
358,12.34,0.9576
359,16.97,0.9576
360,12.68,0.9579
361,12.55,0.9581
362,13.43,0.9568
363,13.53,0.9499
364,13.83,0.9465
365,13.71,0.9501
366,13.43,0.9499
367,13.67,0.9522
368,13.45,0.8795
369,12.39,0.9561
370,12.45,0.9590
371,12.79,0.9555
372,13.24,0.9462
373,12.30,0.9313
374,12.26,0.8942
375,13.10,0.0000
376,12.14,0.0000
377,12.72,0.0000
378,12.74,0.6045
379,13.84,0.4855
380,12.40,0.3807
381,12.71,0.0000
382,12.83,0.4324
383,12.21,0.4288
384,12.27,0.3492
385,13.37,0.0000
386,12.26,0.3371
387,12.23,0.4450
388,13.42,0.3844
389,12.18,0.4502
390,14.16,0.3302
391,13.66,0.4103
392,13.31,0.0000
393,13.67,0.0000
394,12.21,0.4970
395,13.91,0.3555
396,13.87,0.4379
397,12.34,0.3010
398,14.37,0.3916
399,12.33,0.4442
400,12.47,0.5593
401,13.26,0.4583
402,13.06,0.5691
403,12.31,0.3009
404,16.19,0.4499
405,12.58,0.4679
406,12.33,0.4430
407,12.19,0.4369
408,13.79,0.4274
409,12.29,0.4657
410,12.53,0.4280
411,12.95,0.5330
412,13.33,0.5227
413,12.31,0.5125
414,12.29,0.5842
415,13.03,0.4518
416,12.26,0.4801
417,13.36,0.4425
418,12.39,0.4056
419,12.26,0.4057
420,12.21,0.4040
421,12.26,0.4230
422,12.72,0.4294
423,14.72,0.4933
424,12.40,0.4641
425,16.00,0.4570
426,12.19,0.4257
427,12.23,0.4470
428,16.38,0.5371
429,15.57,0.4568
430,12.47,0.5020
431,16.12,0.5064
432,12.24,0.4670
433,12.22,0.3623
434,13.26,0.4286
435,12.28,0.4737
436,12.22,0.4132
437,12.23,0.4009
438,12.23,0.4449
439,12.69,0.3794
440,13.76,0.4535
441,12.29,0.5480
442,13.02,0.4053
443,13.95,0.6770
444,12.23,0.6690
445,12.20,0.7085
446,12.21,0.7061
447,12.25,0.6919
448,12.26,0.6534
449,12.27,0.6415
450,13.58,0.6558
451,12.42,0.6105
452,12.43,0.6765
453,12.28,0.7262
454,13.26,0.6975
455,13.24,0.6576
456,12.57,0.6157
457,13.76,0.6290
458,12.72,0.5554
459,12.92,0.5653
460,12.49,0.6452
461,12.31,0.5499
462,12.83,0.6450
463,12.25,0.6507
464,13.47,0.6799
465,16.60,0.6661
466,13.29,0.5859
467,16.47,0.6665
468,16.20,0.7644
469,12.25,0.6925
470,12.22,0.6582
471,16.73,0.6991
472,12.54,0.6428
473,15.70,0.7509
474,12.31,0.7199
475,12.19,0.6987
476,12.96,0.5687
477,14.80,0.5788
478,12.42,0.5941
479,13.25,0.6523
480,12.34,0.7711
481,16.47,0.7780
482,13.84,0.6973
483,13.67,0.7437
484,12.73,0.7401
485,12.47,0.6820
486,12.25,0.6365
487,12.99,0.6686
488,12.29,0.7896
489,12.22,0.7093
490,14.41,0.6639
491,13.72,0.7224
492,12.14,0.6109
493,12.26,0.6255
494,12.28,0.4946
495,12.19,0.5549
496,12.26,0.6366
497,13.67,0.5041
498,12.67,0.5874
499,12.59,0.5846
500,12.69,0.7191
501,12.44,0.6057
502,14.67,0.6757
503,12.41,0.7903
504,16.56,0.6916
505,16.00,0.8367
506,13.86,0.7212
507,12.20,0.7681
508,12.97,0.6714
509,13.38,0.7798
510,12.69,0.7744
511,12.74,0.7156
512,13.42,0.7153
513,12.22,0.7195
514,12.30,0.7421
515,12.23,0.7902
516,13.51,0.7867
517,12.22,0.7016
518,12.34,0.6439
519,14.76,0.6894
520,13.67,0.7206
521,12.92,0.7719
522,13.63,0.6959
523,12.80,0.7003
524,12.72,0.6450
525,12.30,0.6781
526,13.72,0.5834
527,12.87,0.5856
528,12.26,0.5316
529,12.14,0.5554
530,12.64,0.7450
531,13.30,0.7231
532,15.87,0.7353
533,13.22,0.5551
534,12.19,0.6106
535,12.80,0.6239
536,12.68,0.7621
537,12.20,0.7102
538,12.20,0.6519
539,12.61,0.6508
540,12.26,0.6716
541,12.21,0.7321
542,12.20,0.5604
543,12.38,0.6001
544,12.56,0.6540
545,12.22,0.6441
546,12.34,0.6993
547,12.31,0.6347
548,12.24,0.6819
549,12.48,0.5842
550,12.25,0.6536
551,12.27,0.6755
552,12.62,0.6823
553,12.23,0.6093
554,12.22,0.6469
555,12.63,0.5994
556,12.18,0.6336
557,12.13,0.6161
558,12.24,0.5734
559,13.08,0.6329
560,12.48,0.6469
561,12.31,0.6041
562,12.44,0.5721
563,12.30,0.5242
564,12.22,0.5315
565,12.80,0.5850
566,12.24,0.5961
567,13.77,0.6099
568,12.26,0.4871
569,13.60,0.5146
570,12.24,0.5805
571,12.63,0.6106
572,12.22,0.6981
573,13.78,0.6007
574,13.46,0.5975
575,12.26,0.5514
576,12.24,0.6466
577,12.20,0.5507
578,14.29,0.6396
579,13.27,0.5212
580,16.22,0.8183
581,12.42,0.5152
582,12.54,0.6615
583,16.40,0.4841
584,12.28,0.6018
585,12.41,0.5319
586,12.18,0.4800
587,12.35,0.5036
588,12.41,0.5637
589,13.06,0.4942
590,14.15,0.6338
591,16.15,0.6928
592,12.41,0.6572
593,12.25,0.6588
594,12.54,0.6202
595,12.51,0.6027
596,12.78,0.5037
597,12.63,0.5657
598,13.28,0.7678
599,15.12,0.7218
600,13.29,0.6277
601,12.66,0.0000
602,12.92,0.9451
603,13.54,0.9602
604,13.41,0.9638
605,12.27,0.9509
606,12.41,0.9452
607,12.26,0.9437
608,12.24,0.9557
609,13.22,0.9590
610,12.53,0.9527
611,12.28,0.9536
612,12.42,0.9622
613,13.66,0.9599
614,12.97,0.9613
615,12.80,0.9596
616,12.83,0.9579
617,12.24,0.9567
618,12.30,0.9562
619,13.29,0.9580
620,12.54,0.9577
621,13.72,0.9605
622,12.18,0.9581
623,12.30,0.9591
624,12.91,0.9573
625,12.35,0.9563
626,12.56,0.9577
627,12.74,0.9594
628,12.79,0.9594
629,12.20,0.9614
630,12.44,0.9624
631,13.24,0.9614
632,12.24,0.9617
633,12.17,0.9619
634,14.10,0.9625
635,12.47,0.9622
636,12.27,0.9624
637,12.78,0.9622
638,12.26,0.9622
639,12.71,0.9625
640,12.30,0.9623
641,12.24,0.9631
642,12.25,0.9633
643,12.32,0.6439
644,13.31,0.6318
645,12.46,0.9637
646,12.21,0.9637
647,13.07,0.6377
648,12.71,0.6336
649,12.98,0.9635
650,12.22,0.9637
651,12.24,0.9640
652,13.71,0.9640
653,13.54,0.9637
654,12.39,0.9633
655,12.29,0.9633
656,12.39,0.9640
657,12.07,0.9641
658,12.25,0.9642
659,17.04,0.9642
660,16.48,0.9642
661,12.20,0.9642
662,12.68,0.9635
663,12.22,0.9633
664,12.39,0.9591
665,16.20,0.9597
666,16.00,0.9597
667,16.37,0.9610
668,13.65,0.9613
669,12.39,0.9608
670,13.49,0.9587
671,13.60,0.9564
672,13.12,0.9556
673,16.12,0.9454
674,12.26,0.9364
675,12.65,0.5065
676,12.23,0.0000
677,12.36,0.6353
678,13.74,0.5644
679,13.12,0.6915
680,12.91,0.6557
681,12.21,0.6339
682,12.71,0.6973
683,13.36,0.6756
684,12.16,0.6365
685,12.77,0.6499
686,17.22,0.6396
687,12.88,0.6144
688,12.29,0.6144
689,12.93,0.6911
690,12.25,0.6003
691,12.20,0.6142
692,12.27,0.6225
693,13.51,0.6546
694,12.66,0.5778
695,12.95,0.6041
696,13.66,0.7054
697,13.15,0.6880
698,13.72,0.6523
699,12.27,0.6438
700,15.22,0.6409
701,14.20,0.6282
702,12.22,0.6605
703,13.64,0.6508
704,13.51,0.6520
705,13.54,0.6181
706,12.35,0.5171
707,12.43,0.7253
708,12.34,0.7206
709,13.08,0.6499
710,12.25,0.7214
711,12.54,0.7537
712,12.68,0.7165
713,12.15,0.7551
714,12.59,0.7420
715,12.24,0.7384
716,12.29,0.7911
717,12.27,0.7175
718,12.70,0.8038
719,13.62,0.6650
720,12.87,0.6556
721,12.67,0.6329
722,12.48,0.6535
723,13.54,0.6120
724,12.34,0.5924
725,12.25,0.5874
726,12.24,0.6062
727,12.24,0.6585
728,12.28,0.5844
729,12.58,0.7209
730,12.69,0.7522
731,12.36,0.7176
732,13.11,0.6732
733,13.27,0.5727
734,12.99,0.5510
735,12.22,0.5672
736,12.92,0.4154
737,12.23,0.4174
738,12.35,0.4413
739,13.86,0.4848
740,12.53,0.5177
741,12.80,0.4779
742,12.25,0.7769
743,12.34,0.8518
744,13.17,0.7790
745,13.79,0.7662
746,13.04,0.8391
747,12.20,0.7509
748,12.70,0.6817
749,12.72,0.6894
750,12.67,0.8773
751,12.23,0.8641
752,12.20,0.7052
753,12.64,0.7172
754,12.19,0.7420
755,12.80,0.5488
756,12.53,0.5963
757,13.62,0.6406
758,12.63,0.5037
759,12.27,0.5154
760,12.20,0.5571
761,12.21,0.7763
762,12.22,0.6854
763,12.56,0.5142
764,13.10,0.5717
765,12.27,0.8177
766,19.31,0.5192
767,12.25,0.5438
768,14.23,0.6250
769,12.20,0.7258
770,13.59,0.5391
771,12.28,0.5124
772,14.43,0.6900
773,12.49,0.6781
774,15.69,0.6449
775,16.37,0.4657
776,15.50,0.5766
777,12.20,0.5159
778,12.27,0.6311
779,12.49,0.6567
780,12.42,0.5890
781,12.20,0.7170
782,12.40,0.7210
783,12.29,0.6792
784,12.26,0.6949
785,12.21,0.4367
786,12.26,0.3343
787,12.28,0.0000
788,12.26,0.4023
789,12.23,0.3385
790,12.17,0.0000
791,12.85,0.4576
792,12.20,0.6118
793,13.42,0.9127
794,13.26,0.5159
795,12.31,0.6390
796,12.64,0.6259
797,13.44,0.6033
798,13.07,0.6633
799,12.76,0.6154
800,13.01,0.4687
801,12.13,0.4453
802,12.70,0.5202
803,12.14,0.5341
804,13.54,0.5020
805,13.39,0.5447
806,14.98,0.5007
807,12.32,0.6007
808,12.83,0.5659
809,12.24,0.5759
810,12.92,0.5672
811,12.98,0.4713
812,13.33,0.3650
813,12.14,0.4678
814,12.71,0.7758
815,12.26,0.5162
816,12.19,0.0000
817,12.40,0.3840
818,12.53,0.4431
819,12.84,0.3285
820,13.66,0.0000
821,12.21,0.4020
822,12.34,0.3991
823,12.24,0.4345
824,12.61,0.7297
825,13.30,0.5676
826,12.67,0.3683
827,13.40,0.4405
828,12.21,0.4114
829,15.12,0.4756
830,12.93,0.6582
831,12.41,0.4318
832,12.24,0.0000
833,12.32,0.0000
834,13.55,0.0000
835,12.63,0.3869
836,13.28,0.3757
837,12.44,0.4702
838,12.85,0.5828
839,12.27,0.6775
840,12.26,0.4797
841,13.73,0.5968
842,12.60,0.5068
843,12.85,0.5778
844,12.15,0.6534
845,13.21,0.6871
846,12.23,0.5957
847,13.91,0.7548
848,12.26,0.7364
849,12.59,0.5628
850,12.81,0.6259
851,13.13,0.6257
852,12.87,0.5847
853,13.76,0.5795
854,12.19,0.5106
855,12.22,0.6130
856,12.17,0.6117
857,12.73,0.5804
858,12.18,0.4052
859,12.25,0.7253
860,12.16,0.3056
861,12.63,0.7654
862,12.99,0.7535
863,12.24,0.4606
864,13.26,0.4483
865,12.20,0.5236
866,12.81,0.6846
867,12.73,0.5346
868,12.24,0.4942
869,12.16,0.5066
870,13.01,0.5519
871,13.13,0.5743
872,12.84,0.5311
873,12.09,0.4922
874,12.31,0.4550
875,12.14,0.5414
876,12.65,0.4509
877,14.76,0.5321
878,13.16,0.4884
879,12.25,0.4841
880,12.20,0.5202
881,12.30,0.5770
882,13.02,0.7105
883,12.31,0.7763
884,13.37,0.6753
885,12.66,0.8207
886,13.59,0.6754
887,15.29,0.6783
888,12.24,0.6039
889,12.80,0.5489
890,12.42,0.5339
891,12.65,0.7508
892,12.20,0.5731
893,12.35,0.6484
894,12.50,0.6427
895,13.75,0.6708
896,12.24,0.6984
897,12.66,0.6695
898,12.55,0.7004
899,13.18,0.7242
900,12.58,0.5229
901,12.63,0.4800
902,12.63,0.6302
903,13.19,0.4234
904,12.21,0.4673
905,13.14,0.4055
906,12.16,0.4316
907,13.18,0.0000
908,13.55,0.4978
909,13.40,0.5609
910,12.20,0.5025
911,13.62,0.4518
912,12.76,0.3680
913,12.15,0.0000
914,12.84,0.5253
915,12.29,0.4309
916,12.87,0.5441
917,13.02,0.5892
918,13.43,0.0000
919,12.18,0.0000
920,12.86,0.0000
921,12.74,0.0000
922,12.32,0.0000
923,12.16,0.0000
924,12.67,0.0000
925,12.31,0.0000
926,12.70,0.0000
927,13.38,0.0000
928,13.17,0.0000
929,12.70,0.0000
930,13.30,0.0000
931,13.60,0.0000
932,12.73,0.0000
933,12.19,0.0000
934,12.74,0.0000
935,12.41,0.0000
936,12.14,0.0000
937,12.41,0.0000
938,12.32,0.0000
939,14.19,0.0000
940,12.18,0.3016
941,12.45,0.3294
942,12.22,0.3407
943,13.18,0.3090
944,13.05,0.3107
945,12.24,0.3049
946,12.85,0.0000
947,12.26,0.0000
948,12.29,0.0000
949,12.23,0.0000
950,12.15,0.0000
951,12.20,0.0000
952,13.00,0.0000
953,12.43,0.0000
954,12.54,0.0000
955,13.56,0.0000
956,13.35,0.0000
957,13.46,0.0000
958,13.38,0.0000
959,12.17,0.0000
960,12.18,0.0000
961,12.33,0.0000
962,13.08,0.0000
963,12.32,0.0000
964,12.71,0.0000
965,12.82,0.0000
966,12.61,0.0000
967,12.96,0.0000
968,12.84,0.0000
969,13.98,0.0000
970,13.43,0.0000
971,12.21,0.0000
972,13.13,0.0000
973,13.64,0.0000
974,12.86,0.0000
975,12.15,0.0000
976,13.17,0.0000
977,14.03,0.0000
978,12.32,0.0000
979,12.24,0.0000
980,12.30,0.0000
981,13.52,0.0000
982,12.24,0.0000
983,13.91,0.0000
984,12.27,0.0000
985,13.17,0.0000
986,12.67,0.0000
987,12.23,0.0000
988,14.55,0.0000
989,12.64,0.0000
990,13.65,0.0000
991,12.22,0.0000
992,12.24,0.0000
993,13.93,0.0000
994,12.24,0.0000
995,12.78,0.0000
996,12.19,0.0000
997,12.74,0.0000
998,13.71,0.3203
999,13.31,0.3200
1000,12.23,0.3200
1001,12.57,0.3198
1002,12.23,0.3206
1003,12.86,0.3211
1004,13.32,0.3216
1005,13.47,0.3221
1006,12.21,0.3223
1007,12.23,0.3206
1008,12.31,0.3216
1009,12.25,0.3235
1010,12.64,0.3244
1011,12.21,0.3248
1012,12.24,0.3238
1013,12.26,0.3247
1014,12.83,0.3247
1015,12.63,0.3246
1016,12.22,0.3247
1017,12.93,0.3243
1018,12.29,0.3241
1019,12.61,0.3246
1020,12.52,0.3248
1021,12.50,0.3248
1022,12.72,0.3249
1023,14.92,0.3237
1024,12.86,0.3231
1025,16.02,0.3330
1026,12.24,0.3328
1027,13.16,0.3329
1028,12.41,0.3329
1029,12.43,0.3328
1030,12.32,0.3328
1031,13.58,0.3330
1032,12.30,0.3327
1033,12.42,0.3320
1034,13.40,0.3322
1035,12.54,0.3321
1036,15.98,0.3323
1037,12.28,0.3320
1038,14.91,0.3318
1039,12.44,0.3319
1040,12.42,0.3330
1041,12.60,0.3328
1042,16.30,0.3332
1043,16.64,0.3323
1044,15.01,0.3333
1045,12.24,0.3332
1046,12.29,0.3333
1047,16.27,0.3333
1048,12.52,0.3324
1049,16.11,0.3323
1050,13.18,0.3315
1051,12.35,0.3314
1052,12.46,0.3322
1053,12.31,0.3322
1054,13.44,0.3320
1055,12.24,0.3325
1056,12.18,0.3318
1057,13.71,0.3327
1058,12.26,0.3319
1059,12.31,0.3313
1060,12.24,0.3304
1061,12.29,0.3302
1062,12.53,0.3292
1063,12.22,0.3288
1064,12.72,0.3286
1065,12.99,0.3287
1066,12.74,0.3286
1067,12.53,0.3287
1068,13.05,0.3281
1069,15.50,0.3281
1070,12.23,0.3287
1071,13.43,0.3283
1072,12.60,0.3286
1073,12.29,0.3283
1074,12.96,0.3284
1075,12.36,0.3282
1076,12.22,0.3282
1077,12.41,0.3283
1078,15.46,0.3283
1079,12.66,0.3288
1080,12.20,0.3288
1081,12.18,0.3289
1082,12.28,0.3287
1083,12.39,0.3286
1084,12.23,0.3283
1085,13.59,0.3280
1086,12.36,0.3287
1087,12.27,0.3286
1088,13.67,0.3276
1089,13.74,0.3278
1090,12.33,0.3266
1091,12.23,0.3263
1092,13.29,0.3261
1093,12.41,0.3261
1094,12.33,0.3262
1095,12.20,0.3264
1096,12.33,0.3265
1097,12.65,0.3264
1098,12.23,0.3264
1099,13.04,0.3267
1100,13.36,0.3265
1101,12.73,0.3266
1102,12.32,0.3267
1103,13.63,0.3267
1104,12.24,0.3266
1105,13.74,0.3255
1106,12.82,0.3254
1107,12.37,0.3252
1108,12.23,0.3252
1109,12.17,0.3248
1110,12.22,0.3250
1111,13.37,0.3251
1112,13.19,0.3246
1113,12.29,0.3247
1114,13.29,0.3245
1115,14.68,0.3244
1116,12.29,0.3246
1117,12.28,0.3247
1118,13.00,0.3245
1119,12.38,0.3242
1120,12.34,0.3245
1121,12.70,0.3241
1122,12.29,0.3241
1123,12.28,0.3241
1124,12.21,0.3241
1125,13.32,0.3241
1126,12.29,0.3240
1127,13.66,0.3238
1128,12.24,0.3239
1129,13.37,0.3240
1130,13.39,0.3240
1131,12.23,0.3239
1132,12.34,0.3240
1133,13.53,0.3239
1134,13.76,0.3242
1135,12.23,0.3240
1136,12.28,0.3240
1137,12.22,0.3233
1138,13.48,0.3347
1139,13.55,0.3348
1140,12.51,0.3232
1141,12.23,0.3347
1142,12.63,0.3348
1143,12.64,0.3347
1144,13.77,0.3347
1145,12.22,0.3347
1146,14.98,0.3348
1147,12.28,0.3348
1148,12.95,0.3232
1149,12.25,0.3345
1150,12.74,0.3346
1151,12.68,0.3236
1152,12.35,0.3241
1153,13.35,0.3314
1154,13.15,0.3312
1155,12.50,0.3315
1156,13.94,0.3341
1157,12.76,0.3275
1158,13.99,0.3269
1159,12.32,0.3255
1160,13.73,0.3208
1161,12.29,0.3282
1162,12.28,0.3237
1163,13.99,0.3145
1164,12.23,0.3130
1165,13.38,0.3151
1166,13.68,0.3183
1167,13.73,0.3146
1168,13.05,0.3158
1169,13.04,0.3160
1170,12.22,0.3206
1171,12.19,0.4445
1172,13.52,0.0000
1173,13.47,0.0000
1174,12.29,0.0000
1175,12.76,0.0000
1176,13.32,0.0000
1177,12.68,0.0000
1178,12.73,0.0000
1179,12.19,0.0000
1180,12.17,0.0000
1181,12.58,0.0000
1182,12.32,0.0000
1183,13.30,0.0000
1184,12.81,0.0000
1185,12.37,0.0000
1186,12.29,0.0000
1187,12.86,0.0000
1188,13.25,0.0000
1189,12.81,0.0000
1190,12.37,0.0000
1191,12.30,0.0000
1192,12.20,0.0000
1193,13.68,0.0000
1194,13.53,0.3502
1195,13.37,0.0000
1196,12.83,0.0000
1197,12.27,0.0000
1198,12.30,0.0000
1199,12.39,0.0000
1200,12.37,0.0000
1201,13.86,0.0000
1202,12.74,0.0000
1203,13.33,0.0000
1204,13.18,0.0000
1205,13.39,0.0000
1206,13.68,0.0000
1207,12.31,0.0000
1208,12.27,0.0000
1209,13.19,0.0000
1210,12.22,0.0000
1211,12.53,0.0000
1212,13.51,0.0000
1213,12.24,0.0000
1214,12.64,0.0000
1215,12.26,0.0000
1216,12.68,0.0000
1217,12.83,0.0000
1218,12.63,0.0000
1219,13.49,0.0000
1220,12.46,0.0000
1221,12.40,0.0000
1222,13.57,0.0000
1223,13.49,0.0000
1224,12.28,0.0000
1225,13.80,0.0000
1226,12.52,0.0000
1227,12.25,0.0000
1228,12.23,0.0000
1229,12.18,0.0000
1230,12.29,0.0000
1231,12.38,0.0000
1232,13.72,0.0000
1233,12.20,0.0000
1234,12.90,0.0000
1235,13.57,0.0000
1236,13.17,0.0000
1237,12.30,0.0000
1238,13.62,0.0000
1239,16.29,0.0000
1240,12.30,0.0000
1241,12.41,0.0000
1242,13.85,0.0000
1243,12.26,0.0000
1244,12.30,0.0000
1245,12.76,0.0000
